journal_nlm_id	delay_type	slope	slope_as_percent	p_value
101231360	Publication	  -3.10096	  -6.41304	 8.84e-88
101231642	Acceptance	  -3.47264	  -3.78907	 1.24e-02
101231642	Publication	   9.63341	  17.52903	 5.43e-20
101231644	Acceptance	  -0.44888	  -0.42564	 5.64e-01
101231644	Publication	   1.65961	  31.82492	 5.26e-33
101231645	Acceptance	   9.39142	   8.38754	 5.37e-61
101231645	Publication	   1.92101	  37.93173	1.63e-173
101231669	Acceptance	   0.28962	   0.25148	 7.80e-01
101231669	Publication	   2.47227	  26.06172	 2.04e-26
101231694	Acceptance	  -6.57678	  -4.60439	 9.36e-05
101231694	Publication	   4.28334	   3.59986	 5.98e-04
101231818	Acceptance	   5.12535	   5.25220	 2.42e-08
101231818	Publication	  -2.73767	  -4.71554	 8.39e-12
101231951	Acceptance	   1.12878	   1.99019	 4.59e-01
101231974	Acceptance	  -5.05706	  -4.22977	 4.97e-04
101231974	Publication	 -26.97859	 -39.46038	 1.06e-63
101231976	Acceptance	   7.31666	   5.66494	 1.47e-17
101231976	Publication	   1.16418	   2.61732	 1.99e-05
101231977	Acceptance	 -11.15069	  -9.40247	 3.98e-01
101231977	Publication	 -25.77175	 -82.18690	 1.89e-02
101231978	Acceptance	   3.66652	   2.18129	 5.20e-02
101231978	Publication	  -8.33207	  -6.31576	 8.60e-05
101232233	Acceptance	   1.75551	   0.72655	 2.00e-01
101232233	Publication	   2.03263	  23.66617	 1.39e-59
101232234	Acceptance	   4.96028	   2.47632	 9.23e-03
101232234	Publication	   2.02916	  32.48601	 4.37e-30
101232337	Acceptance	   3.95849	   3.03524	 4.48e-01
101232337	Publication	   1.17544	   2.85124	 5.19e-01
101232986	Acceptance	   2.41280	   1.20852	 3.08e-01
101232986	Publication	   2.53899	  29.76473	 3.29e-14
101233142	Acceptance	   1.03272	   0.74749	 2.31e-01
101233142	Publication	  -4.87726	 -18.53861	 2.46e-37
101233144	Acceptance	  -0.61398	  -0.49186	 3.87e-02
101233144	Publication	  -3.37646	 -27.06770	6.55e-301
101233150	Acceptance	   5.72653	   4.98474	 2.44e-16
101233150	Publication	  -2.71135	  -5.22251	 2.69e-21
101233161	Acceptance	  -1.96069	  -1.73471	 4.60e-02
101233161	Publication	  -6.03183	 -20.31053	 1.19e-54
101233170	Acceptance	   3.96289	   2.06768	 1.70e-04
101233170	Publication	  -0.47050	  -1.28205	 3.77e-01
101233220	Acceptance	 -32.49113	 -28.47497	 3.21e-05
101233220	Publication	  -7.70555	 -17.44653	 1.74e-01
101233223	Acceptance	 -39.82683	 -25.44775	 1.15e-07
101233223	Publication	  40.60813	  19.81023	 6.42e-07
101233229	Acceptance	 -55.28789	 -21.76993	 6.80e-08
101233229	Publication	 123.23656	  44.21761	 5.89e-41
101233680	Acceptance	   3.27549	   3.21014	 2.36e-02
101233680	Publication	 -19.56555	 -20.98119	 4.59e-15
101234168	Acceptance	   8.14127	   6.84518	 1.35e-07
101234168	Publication	   0.07290	   0.71693	 8.34e-01
101234237	Acceptance	 -12.77690	 -11.56703	 2.11e-28
101234237	Publication	 -16.68509	 -27.97577	 2.08e-88
101234238	Acceptance	  -2.34542	  -1.48156	 9.30e-02
101234238	Publication	 -22.97498	 -33.05681	 4.05e-87
101234521	Acceptance	   3.66814	   2.34054	 2.78e-02
101234521	Publication	   0.15072	   0.15012	 9.40e-01
101234523	Acceptance	 -14.84855	  -8.65662	 1.68e-01
101234999	Acceptance	 -69.13000	 -46.91861	 1.26e-17
101234999	Publication	 -81.27570	-173.49270	 3.11e-45
101235322	Acceptance	  -4.89885	  -6.27080	 2.66e-43
101235322	Publication	 -10.79784	 -33.19314	9.14e-110
101235389	Acceptance	   4.09832	   2.91715	 1.26e-03
101235389	Publication	  -1.20308	  -2.30001	 1.11e-01
101235427	Acceptance	   2.97103	   3.15078	 1.67e-02
101235427	Publication	   1.79130	  24.50523	 4.23e-10
101235428	Acceptance	  41.98022	  19.24227	 2.23e-05
101235568	Acceptance	   3.97135	   4.99721	 9.86e-09
101235568	Publication	   3.69582	  14.05292	 4.10e-20
101235597	Acceptance	  34.25027	  30.69932	 3.67e-10
101235597	Publication	  -7.17536	  -6.08865	 1.50e-01
101235599	Acceptance	  25.16087	  15.60546	 3.10e-31
101235690	Acceptance	   7.94117	   5.36127	 3.05e-04
101235690	Publication	  -0.32264	  -0.67311	 7.78e-01
101235694	Acceptance	  -0.01250	  -0.00872	 9.96e-01
101235694	Publication	  -1.02236	  -2.81002	 2.46e-01
101235741	Acceptance	  -0.89595	  -0.56514	 5.02e-01
101235741	Publication	 -14.59841	 -16.80170	 1.18e-42
101235742	Acceptance	  -4.10995	  -2.60211	 1.19e-01
101235742	Publication	  -0.13880	  -0.39100	 8.00e-01
101236111	Publication	  -7.81379	 -18.49417	 6.91e-29
101236354	Acceptance	   0.46792	   0.32243	 6.78e-01
101236354	Publication	   3.30328	  31.77985	 6.82e-28
101236515	Acceptance	  -7.01006	  -4.76398	 3.17e-05
101236515	Publication	   2.33215	  31.37665	 2.13e-22
101237479	Acceptance	  -0.62628	  -0.64587	 6.49e-01
101237479	Publication	  -6.42934	  -5.77334	 1.06e-02
101237881	Acceptance	  -3.92044	  -4.09276	 1.47e-01
101237921	Acceptance	   2.13959	   1.67904	 1.12e-01
101237921	Publication	   2.30910	  35.76790	 5.42e-29
101238453	Acceptance	   6.18080	  10.40409	 8.33e-04
101238455	Acceptance	   3.87437	   6.26235	 5.51e-28
101238455	Publication	   3.91852	  32.80396	 4.59e-07
101238551	Acceptance	   3.09465	   5.26848	 1.72e-07
101238551	Publication	 -32.14059	 -58.93514	 7.16e-42
101238921	Acceptance	   1.35254	   0.90117	 4.14e-03
101238921	Publication	   1.06476	   2.40162	 3.19e-20
101238922	Acceptance	   1.31137	   0.80474	 7.29e-03
101238922	Publication	   5.37138	  10.25175	6.63e-230
101239023	Acceptance	   2.18054	   3.54337	 2.75e-03
101239023	Publication	 -15.95366	  -7.76076	 1.38e-05
101239074	Acceptance	   4.16642	   2.86234	 2.89e-23
101239074	Publication	   3.27200	   6.65727	2.52e-140
101240303	Acceptance	  12.52007	   7.58903	 3.22e-06
101241430	Publication	   4.77901	   5.75452	 1.75e-01
101242342	Acceptance	 -18.54233	 -13.08412	9.61e-158
101242342	Publication	  -2.15176	 -18.28679	 1.89e-64
101242662	Acceptance	   5.50476	   5.33607	 2.19e-09
101242662	Publication	   2.10136	  36.28951	 3.89e-20
101242667	Acceptance	  -1.32701	  -0.90340	 3.68e-01
101242872	Acceptance	  25.38459	  29.43109	 2.95e-05
101242872	Publication	 -13.45815	 -25.81753	 1.18e-04
101242972	Acceptance	   2.84503	   2.88152	 5.00e-01
101242972	Publication	 -33.44028	 -51.45596	 9.88e-15
101242994	Acceptance	   6.24700	   5.63032	 2.13e-03
101242994	Publication	  40.54302	  25.19207	 3.37e-88
101244313	Acceptance	   2.81255	   2.86957	 1.50e-01
101244313	Publication	   4.81914	  30.83734	 2.87e-20
101244734	Acceptance	   3.29920	   5.56406	 2.59e-11
101245734	Acceptance	   2.53736	   1.40305	 1.53e-01
101245734	Publication	   4.39048	  23.89747	 4.06e-15
101245735	Acceptance	  -6.82052	  -5.65158	 1.28e-05
101245735	Publication	  12.38528	  25.44420	 3.44e-35
101245751	Acceptance	   4.25705	   2.75717	 1.13e-03
101245751	Publication	   2.29478	  42.57067	 2.08e-47
101245790	Acceptance	  -2.57760	  -1.52409	 3.31e-01
101245790	Publication	   1.91707	  30.56051	 4.49e-19
101245792	Acceptance	  -9.75417	  -6.67984	 4.89e-08
101245792	Publication	   1.95895	  31.99511	 1.05e-25
101245793	Acceptance	   1.29039	   0.77842	 7.19e-01
101245793	Publication	   3.68171	  38.89360	 1.56e-09
101245794	Acceptance	   4.65864	   3.25471	 2.70e-04
101245794	Publication	   3.53849	  29.23971	 2.03e-45
101245797	Acceptance	  19.55545	  14.53853	 2.52e-05
101245798	Acceptance	  -1.01860	  -1.23466	 2.09e-01
101245798	Publication	   2.38667	  31.32234	 1.66e-32
101247089	Acceptance	   6.10739	   4.62303	 1.29e-10
101247089	Publication	  -2.21662	 -11.91445	 4.72e-24
101247119	Acceptance	  -2.16868	  -2.65597	 2.84e-01
101247119	Publication	 -18.77717	 -42.87819	 4.87e-29
101247141	Acceptance	   4.35029	   5.08781	 1.31e-02
101247141	Publication	 -11.96617	  -6.46857	 1.14e-11
101248897	Acceptance	  -3.12658	  -2.31399	 4.22e-02
101248897	Publication	   2.20477	  26.92654	 5.68e-13
101248950	Acceptance	  -4.16212	  -2.93372	 2.03e-02
101248950	Publication	  -0.55592	  -0.64765	 4.91e-01
101249217	Acceptance	   2.49537	   7.00909	 2.19e-01
101249217	Publication	  -5.55803	 -12.07494	 8.39e-05
101249759	Acceptance	   0.20160	   0.11361	 8.46e-01
101249759	Publication	   2.20427	  21.95733	 1.79e-51
101250177	Acceptance	  -8.56989	  -8.51196	 3.64e-02
101250497	Acceptance	   4.02627	   2.85652	 2.47e-04
101250497	Publication	 -10.03404	 -33.39302	 1.53e-90
101250499	Acceptance	  -0.63692	  -0.63843	 5.75e-01
101250499	Publication	 -15.87223	 -23.00841	 3.15e-36
101250502	Acceptance	   4.55929	   5.63162	 1.69e-01
101250502	Publication	  -6.59135	  -8.48314	 1.10e-01
101250741	Acceptance	  25.96517	  16.75713	 8.06e-04
101250741	Publication	  16.66029	  17.58627	 3.19e-05
101250746	Acceptance	   0.92986	   1.25072	 9.03e-03
101250746	Publication	   1.41197	   6.16955	 9.71e-27
101250756	Acceptance	  -4.35295	  -3.42230	 1.37e-04
101250756	Publication	  -4.84365	  -6.91675	 3.77e-14
101250764	Acceptance	   1.21699	   0.67339	 8.51e-01
101250764	Publication	  -2.62472	  -4.43501	 4.30e-02
101251558	Acceptance	   2.15209	   2.81536	 4.13e-04
101251558	Publication	   3.31551	  26.64901	 1.30e-64
101251560	Acceptance	   7.62318	  13.35218	 1.89e-07
101251560	Publication	   1.87615	  48.71925	 1.06e-10
101251562	Acceptance	   4.83048	   2.08492	 1.37e-01
101251562	Publication	   2.24389	  35.61990	 2.37e-19
101252374	Acceptance	   1.30454	   1.17356	 3.82e-01
101252374	Publication	  13.48501	   6.97189	 9.63e-08
101253260	Acceptance	  -1.95127	  -2.31152	 3.03e-01
101255941	Acceptance	   3.64720	   1.74691	 6.60e-01
101255941	Publication	  -6.73664	 -23.29368	 3.43e-03
101256108	Acceptance	   5.38664	   3.91628	 4.59e-02
101256108	Publication	   0.84084	   3.17200	 4.55e-01
101256510	Publication	  -5.71677	 -12.00641	 5.58e-11
101256527	Acceptance	 -32.89081	 -15.49272	 1.52e-01
101256527	Publication	   5.61676	  25.54808	 1.50e-01
101256586	Acceptance	   0.45999	   0.54376	 6.45e-01
101256586	Publication	  -2.18307	  -9.21626	 1.04e-25
101256850	Acceptance	  -0.08806	  -0.10621	 9.75e-01
101256850	Publication	 -23.84853	 -19.28655	 3.35e-08
101257471	Acceptance	  -5.15919	  -9.05189	 4.89e-14
101258058	Acceptance	  12.05729	   5.56018	 3.39e-02
101258058	Publication	   3.50471	  33.91652	 1.19e-05
101258060	Acceptance	  -0.38843	  -0.26570	 7.81e-01
101258060	Publication	   1.87576	  28.65961	 2.79e-22
101258149	Acceptance	  32.50119	  38.88857	 1.39e-03
101258149	Publication	  -3.26839	  -3.51734	 7.37e-01
101258255	Acceptance	  -4.32974	 -14.37173	 1.53e-16
101258255	Publication	  -0.72793	  -1.98599	 3.25e-01
101258257	Acceptance	   2.87735	   2.81137	 9.52e-02
101258257	Publication	  70.04680	  18.65696	 1.19e-40
101258411	Acceptance	 -21.18737	 -10.74220	 1.51e-29
101258411	Publication	   2.93233	  31.74707	 8.33e-63
101258412	Acceptance	  13.37647	  18.12111	 1.69e-42
101258412	Publication	   2.44136	  40.80244	 1.60e-39
101258681	Acceptance	  11.56433	  10.47374	 4.36e-04
101258681	Publication	   4.72442	   5.84405	 1.19e-01
101260955	Acceptance	  -5.18207	  -6.20790	 3.79e-03
101260955	Publication	 -14.79403	 -50.40141	 9.92e-42
101261798	Acceptance	 -21.33305	 -26.04782	 5.46e-14
101261798	Publication	  -2.04753	  -4.00138	 2.67e-01
101261799	Acceptance	  -7.20926	  -9.47032	 5.34e-03
101261799	Publication	  -2.13893	  -4.48020	 2.79e-01
101261800	Acceptance	 -18.33226	 -24.80206	 1.57e-12
101261800	Publication	  -1.77567	  -3.98662	 1.82e-01
101261802	Acceptance	  -6.47421	  -6.49668	 1.29e-01
101261802	Publication	   6.36425	  14.80725	 3.59e-04
101261852	Publication	   7.30829	   6.81900	 1.39e-01
101261935	Acceptance	   8.08007	   6.93559	 3.43e-04
101262417	Acceptance	   0.31424	   0.31469	 7.36e-01
101262417	Publication	   1.56467	   7.08202	 9.76e-10
101262545	Acceptance	  -8.59710	  -6.82895	 4.02e-03
101262545	Publication	  -4.14482	 -12.19064	 3.61e-05
101262549	Acceptance	  -5.12519	  -4.91283	 6.30e-02
101262549	Publication	 -20.91517	 -33.65054	 2.29e-16
101262796	Acceptance	 -15.76602	 -10.20517	 1.24e-03
101262796	Publication	  -6.05794	  -8.36767	 5.23e-02
101263253	Acceptance	   4.41885	   3.04242	 1.16e-09
101263253	Publication	   3.52688	  23.76893	7.10e-186
101263418	Acceptance	  -4.50392	  -5.62195	 4.21e-07
101263418	Publication	  -7.38610	 -22.27080	 3.07e-28
101263720	Acceptance	  -3.51281	  -2.01561	 1.57e-01
101263805	Acceptance	   6.98887	  10.77373	 1.11e-02
101264123	Acceptance	  -5.20281	  -3.93128	 1.68e-08
101264123	Publication	  -6.38417	 -20.79089	2.71e-107
101264149	Acceptance	  14.01985	  17.16717	 3.68e-03
101264149	Publication	  -4.65996	 -13.04838	 2.13e-02
101264239	Acceptance	  -7.13350	  -4.70445	 7.61e-23
101264239	Publication	 -13.95885	 -22.06524	5.26e-288
101264860	Acceptance	 -39.87807	 -29.08004	 1.67e-64
101264860	Publication	 -30.97714	 -30.85139	 1.22e-29
101265088	Acceptance	  11.18314	   5.74280	 9.17e-04
101265088	Publication	   4.46162	  35.82216	 4.19e-19
101265109	Acceptance	  10.76765	   4.55989	 2.56e-03
101265109	Publication	   2.47434	  41.51684	 6.84e-19
101265111	Acceptance	   4.14361	   3.45746	 2.04e-09
101265111	Publication	   2.51689	  27.80573	 5.88e-82
101265112	Acceptance	 -17.51027	  -9.26376	 7.25e-21
101265112	Publication	   3.48596	  30.52161	 3.23e-68
101265113	Acceptance	   3.66206	   2.61661	 5.70e-06
101265113	Publication	   2.53879	  30.93266	 3.11e-50
101265114	Acceptance	  11.90302	   8.50519	 3.60e-05
101265114	Publication	   2.63506	  72.52463	 6.72e-07
101265383	Acceptance	  -9.69159	 -11.84865	 4.66e-04
101265383	Publication	  13.62473	  37.18950	 1.19e-09
101265649	Acceptance	  21.30240	  18.04096	 1.92e-29
101265656	Acceptance	   4.78067	   8.28108	 2.26e-02
101265750	Acceptance	  45.78774	  20.70451	 3.84e-08
101265833	Acceptance	  14.32484	  11.89063	 4.07e-22
101265833	Publication	  -2.80273	  -7.13353	 2.04e-10
101266081	Acceptance	   2.05817	   2.25736	 6.02e-01
101266084	Acceptance	   6.14024	  10.24484	 2.80e-02
101266131	Acceptance	  -3.40838	  -2.64980	 3.01e-02
101266131	Publication	  -3.15599	  -9.40763	 4.68e-36
101266600	Acceptance	   4.66457	   4.21059	 3.43e-04
101266600	Publication	   2.72968	  39.90861	 2.87e-38
101266602	Acceptance	  -1.87463	  -1.58340	 6.96e-02
101266602	Publication	   2.75034	  24.41629	 1.48e-57
101266603	Acceptance	  -2.65058	  -3.03317	 9.82e-03
101266603	Publication	   2.28799	  32.02742	 1.81e-18
101266881	Acceptance	   5.86777	   5.99786	 3.42e-01
101266886	Acceptance	  -2.00565	  -2.32434	 5.75e-01
101266965	Publication	   1.36196	   1.06688	 8.46e-01
101269101	Acceptance	  -1.66403	  -2.03408	 3.33e-02
101269101	Publication	  -5.52798	  -9.58959	 2.11e-11
101269155	Acceptance	   5.99515	   6.25806	 2.66e-04
101269157	Acceptance	  13.69410	  11.77006	 1.03e-05
101269158	Acceptance	   4.01555	   3.27538	 2.77e-01
101269160	Acceptance	  12.66803	  10.83804	 1.62e-03
101269163	Acceptance	  -8.57208	 -11.02806	 5.70e-03
101269653	Acceptance	  -3.63490	  -2.66663	 5.34e-01
101269653	Publication	   0.78709	   3.42322	 5.55e-01
101270595	Acceptance	   8.63646	   8.32314	 2.43e-04
101270595	Publication	  -1.85087	  -6.07167	 1.22e-01
101270611	Acceptance	  -3.68983	  -3.73662	 8.84e-04
101270611	Publication	  -3.42459	 -21.24206	 4.69e-15
101270873	Acceptance	 -11.48609	 -10.53527	 8.69e-06
101270895	Acceptance	   4.73825	   4.11777	 1.39e-01
101271025	Acceptance	 -10.05351	  -8.42420	 1.79e-10
101271025	Publication	 -24.79584	 -38.89987	 1.89e-49
101271519	Acceptance	   4.33613	   3.84264	 4.24e-02
101271519	Publication	   3.10501	  28.78366	 4.32e-12
101271526	Acceptance	  -0.28525	  -0.25803	 9.32e-01
101271526	Publication	   1.74014	  47.63727	 5.53e-11
101271527	Acceptance	  -0.02269	  -0.02112	 9.89e-01
101271527	Publication	   3.08623	  37.57556	 3.52e-21
101271570	Acceptance	   1.93350	   1.13586	 9.29e-01
101271570	Publication	  37.18864	  55.96753	 6.04e-03
101272517	Acceptance	   0.72516	   0.66087	 7.53e-01
101272522	Acceptance	   5.33228	   7.87545	 7.15e-04
101272522	Publication	  -4.25689	  -3.76900	 1.46e-01
101272671	Acceptance	   8.19312	  10.32501	 1.86e-01
101272671	Publication	  48.61585	  47.72945	 1.12e-09
101273158	Acceptance	   9.87017	   8.63185	 2.46e-02
101273938	Acceptance	  -1.20801	  -0.87285	 6.98e-01
101273938	Publication	   3.35919	   5.68662	 5.26e-05
101273955	Acceptance	  -6.63489	  -6.80896	 2.10e-07
101274068	Acceptance	  -0.07067	  -0.06615	 9.82e-01
101274068	Publication	 -47.23361	 -44.57424	 6.06e-44
101274724	Acceptance	 -12.48347	  -6.31463	 3.15e-08
101274724	Publication	  18.58281	  16.10265	 1.49e-01
101274844	Acceptance	 -14.04813	 -15.26178	 7.13e-12
101274844	Publication	  -5.42475	  -8.46373	 1.71e-03
101274889	Acceptance	  -0.81888	  -0.79514	 6.22e-01
101274889	Publication	  -3.36474	 -12.40141	 3.67e-04
101275976	Acceptance	  -3.04710	  -3.93094	 4.80e-01
101275976	Publication	  28.86184	  16.97929	 2.20e-03
101276035	Acceptance	  17.80816	  10.09518	 2.69e-04
101276035	Publication	   1.56266	   1.57432	 4.96e-01
101276222	Acceptance	  17.58771	   9.20822	 9.46e-02
101276222	Publication	-155.65327	-191.58397	 2.58e-24
101276533	Acceptance	   5.00860	   3.62807	 6.53e-02
101276533	Publication	   3.04735	  24.92797	 3.09e-03
101276559	Acceptance	  -6.64295	  -5.24830	 4.96e-03
101276559	Publication	   4.38526	  31.26917	 1.47e-32
101277157	Acceptance	 -11.78087	 -13.01081	 1.51e-02
101277157	Publication	 -28.16375	 -34.34809	 2.27e-07
101277751	Acceptance	   3.53209	   4.12217	 3.25e-03
101277751	Publication	   3.03065	   5.34049	 1.08e-02
101277874	Acceptance	  -2.10211	  -2.20586	 2.94e-01
101277874	Publication	  -7.18101	 -10.10201	 6.63e-04
101278187	Acceptance	   2.59869	   7.85699	 4.31e-02
101278187	Publication	  -5.69982	 -14.43285	 2.17e-03
101278599	Acceptance	  -2.82740	  -1.87912	 1.19e-01
101278599	Publication	   3.88747	   1.56908	 1.64e-01
101279148	Acceptance	 -22.36220	 -18.58426	 1.32e-01
101279148	Publication	 146.17464	  83.07344	 4.48e-07
101279357	Acceptance	  -7.86561	  -6.64107	 1.28e-16
101279357	Publication	  -2.54002	  -4.24820	 6.44e-02
101279750	Acceptance	  -5.07254	  -6.22442	 4.02e-27
101279750	Publication	   1.10059	   7.51293	 2.56e-15
101280108	Acceptance	   5.58620	   5.77191	 2.23e-06
101280108	Publication	  -7.65167	 -25.88911	 1.50e-15
101280339	Acceptance	  -2.51676	  -2.55150	 1.12e-03
101280339	Publication	  -4.97029	 -20.66434	 5.16e-75
101280380	Acceptance	 -31.46777	 -24.94930	 9.13e-03
101280380	Publication	 -35.02653	 -10.81988	 3.92e-01
101280721	Acceptance	  -1.20783	  -1.89381	 2.51e-01
101280868	Acceptance	  10.06416	   7.79025	 1.78e-06
101281595	Acceptance	   0.57009	   0.94472	 5.99e-01
101281595	Publication	 -16.45112	 -62.19971	 5.84e-04
101281800	Acceptance	   8.27950	   4.03026	 2.53e-02
101282001	Acceptance	   9.47855	   7.05395	 2.27e-19
101282001	Publication	  -2.00406	  -9.88904	 6.15e-25
101282742	Acceptance	  -2.78931	  -2.52585	 3.35e-01
101283175	Acceptance	 -18.17015	 -17.77254	 9.38e-07
101283175	Publication	  -1.11255	  -1.23389	 6.69e-01
101283273	Acceptance	  17.56227	  12.82834	 6.08e-49
101283273	Publication	   0.82948	   2.07392	 4.67e-13
101283299	Acceptance	   0.60170	   0.41019	 8.72e-01
101283299	Publication	 -58.27485	 -27.39934	 3.30e-24
101285081	Acceptance	   7.52037	   5.97534	 0.00e+00
101285081	Publication	   0.56139	   1.44687	 7.68e-82
101286572	Acceptance	  -0.23554	  -0.16865	 9.29e-01
101286572	Publication	   2.13591	  39.06886	 3.00e-13
101286573	Acceptance	  12.88263	   8.21923	 2.14e-07
101286573	Publication	   4.67635	  36.56814	 2.21e-18
101286574	Acceptance	  -7.71790	  -6.08567	 1.04e-06
101286574	Publication	   3.61672	  39.58671	 1.19e-24
101286577	Acceptance	  -5.27036	  -4.41754	 1.27e-10
101286577	Publication	 -10.68511	  -9.14501	 1.50e-52
101286676	Acceptance	   2.25046	   1.11959	 7.58e-01
101286760	Acceptance	  10.28376	   6.68189	 8.03e-03
101288795	Acceptance	  17.89714	   9.50886	 3.48e-21
101288795	Publication	  -0.04141	  -0.46258	 9.81e-01
101289255	Acceptance	  18.49147	  11.79965	 6.62e-05
101289255	Publication	  26.58667	  13.07442	 1.95e-04
101291431	Acceptance	  15.08033	 139.35618	 4.53e-03
101291488	Acceptance	  -2.89177	  -1.93524	 2.89e-05
101291488	Publication	   0.24198	   0.51571	 1.69e-01
101292775	Acceptance	 -11.24510	  -7.20395	 1.17e-04
101292775	Publication	  -1.61469	  -2.07139	 2.37e-01
